cycle_id,domain,battery_energy_consumption,battery_energy_used,regenerative_energy,battery_efficiency,peak_c_rate,average_c_rate,power_demand,peak_power,energy_recovery_ratio,energy_loss_ratio,average_velocity,maximum_velocity,mean_acceleration,acceleration_std_deviation,positive_acceleration_ratio,idle_ratio,cruise_ratio,kinetic_fluctuation_index,acceleration_variance_index,acceleration_smoothness,final_soc,soc_variance,soh_proxy,average_temperature,maximum_temperature,degradation_rate,coulombic_efficiency,heat_generation_rate,eco_driving_index,battery_system_index,energy_per_distance,power_per_velocity,regeneration_efficiency,trip_efficiency_ratio,eco_score,efficiency_weighted_eco_score,propulsion_efficiency,system_efficiency,distance_km,validation_score,validation_attempts,is_validated
suburban_010,suburban,192.46262827141106,1117.0546242708258,94.85121855372559,88.68623927690038,1.2462229301624894,1.0660975652310845,15820.18770052132,46437.127198454575,0.08491181324622137,0.1131376072309962,34.824047690824024,54.45105508532389,-0.015082968275929835,1.9105785752002127,0.46166666666666667,0.0,0.06333333333333334,0.10127395922107117,118.79514666826967,0.3435743011786624,54.497518328628914,5.177244630434425,0.5582927856960911,28.167509969384064,33.186048373759306,0.6375878465239329,98.98051808190476,115.85470047204632,0.21859935006311218,0.8141720571694988,192.46262827141106,454.2761245001754,0.08491181324622137,0.8990034300021472,0.19901085773026558,0.2822409260720591,0.9224707169464632,0.8181045872904789,5.80400794847067,0.5348804734539214,5,False
suburban_011,suburban,235.849314978589,1302.6482007893524,131.6435670135045,89.90845791739068,1.2080480558528226,0.7906764302074377,22644.692464766715,60394.74016262639,0.10105834090539025,0.10091542082609317,33.13933392363535,51.933055805429234,-0.00940952878349238,2.5470115635146326,0.4633333333333333,0.0,0.058333333333333334,0.12197508763589997,244.68077436451588,0.2819274710819179,93.57803068985137,1.2340890641102669,0.5225410738508465,32.668483183003715,39.69411813399957,0.7562967794358382,98.88278085916835,147.63155178705426,0.17942655557171086,0.8547725599820749,235.849314978589,683.2970517722138,0.10105834090539025,0.7679330366111272,0.04402820333474877,0.19737143399726426,0.8961554278016111,0.8057195256794238,5.523222320605892,0.4925973275386234,5,False
suburban_012,suburban,209.1451741606644,1213.4534319754976,108.78626334605124,90.14548410020497,2.8823340354646385,0.7017369289275521,18450.363460656852,54474.680482358584,0.08965006058690458,0.09854515899795036,34.81180295491766,54.539497853433375,0.030764645845595358,1.8492451811270672,0.4583333333333333,0.0,0.056666666666666664,0.09594590331534467,58.21708795734905,0.35097014697921963,53.12465339061756,2.7463105264911922,0.214388018746408,31.01520104240686,37.7143708138507,1.2189876269164055,98.53539688005053,171.21853477854626,0.22162635912314188,0.6092040011048447,209.1451741606644,529.9878749938621,0.08965006058690458,0.7585910352069354,0.20018710133015966,0.24195306101906472,0.9490589895700496,0.855533820544435,5.801967159152943,0.5383567902824347,5,False
suburban_013,suburban,253.09572861538186,1409.459276723495,94.13473559390303,86.35329919598864,2.2787816708352744,1.0872721171624626,9974.242663603898,27347.132420426067,0.06678778902001663,0.13646700804011358,33.41326898958583,52.76270255639037,0.014258161185739162,2.294318639569637,0.4533333333333333,0.0,0.065,0.11002374404165653,150.36665372980798,0.3035529071136355,63.22677130347728,2.3799954317153666,0.29114793721756316,28.46962346923507,40.55936689698452,1.0948218391902729,97.65310921174559,173.3724679016281,0.19140386989868888,0.6638426681457221,253.09572861538186,298.5024950482249,0.06678778902001663,0.8807401109318517,0.0713508123305412,0.17557902102746914,0.8347177404141486,0.7208063078218255,5.568878164930972,0.5090568972163197,5,False
suburban_014,suburban,265.9038843829898,1567.4504026609054,111.99229494397292,91.6119723765128,2.848643690537808,0.3003165555028077,16971.10466822871,34103.57152344649,0.07144865528453055,0.08388027623487204,35.368804174442,55.106653178250596,-0.020042776205505715,1.7750567893055802,0.49,0.0,0.058333333333333334,0.0904281795440085,84.35468647150975,0.360352985875376,43.47922860236762,7.714313257610082,0.16436737750944863,40.173524103586985,54.92657386452549,1.553124584451852,98.94361425583583,256.6057431333836,0.22962494125185567,0.6146848946423866,265.9038843829898,479.81901693682335,0.07144865528453055,0.8965248143094459,0.16699532543700074,0.22313417419067777,0.8271049414544823,0.7577271504900527,5.894800695740333,0.5349900525851577,5,False
suburban_015,suburban,161.48140507681597,933.1066027309028,94.1676846128749,90.55615940653028,2.392666663220157,0.7456924367146609,5621.157939613055,14257.61874960936,0.1009183553293068,0.09443840593469721,34.670491092904285,51.91600399007136,0.0007987186616292638,2.0601873113142735,0.47333333333333333,0.0,0.05333333333333334,0.10195680577225667,1145.3638388608108,0.326777382646726,45.757496267329856,7.061626779321607,0.3599852622791526,34.23432978600051,47.00591650830367,1.2579183291321205,97.06661446663867,207.8829158059215,0.21817118405445818,0.6506634104312778,161.48140507681597,162.126224238549,0.1009183553293068,0.9189542652943032,0.1971269905283254,0.24840887640325082,0.9451985583313054,0.855935513190723,5.778415182150714,0.5196049872502432,5,False
suburban_016,suburban,261.15906936061475,1458.1385312403058,168.30186898585546,93.4873996453152,1.417473583748153,0.9685478188495944,20124.584885369488,57188.625544146715,0.11542233468061625,0.06512600354684805,33.50000905142313,53.04799001837374,0.023075246754464818,2.4647338548695763,0.465,0.0,0.04833333333333333,0.11744560456670208,102.37626554803576,0.2886224575646787,45.59924853915229,4.05391696344678,0.4553462138897546,35.89357658858936,41.72909664577353,0.8598240080399164,99.39412940439107,161.99495490383072,0.18106032039376846,0.8492433372251058,261.15906936061475,600.7157830523494,0.11542233468061625,0.8468206592673992,0.04581062740980852,0.19733504389090628,0.9277636336456163,0.8673420959501753,5.583334841903855,0.48950143846686067,5,False
suburban_017,suburban,198.96421123545392,1149.4915754220158,85.15263501473235,87.84623309748639,2.400625331357703,0.5592063351218907,22744.397986004264,66219.11923977628,0.07407845586429306,0.12153766902513607,34.664271577817864,53.739667188145994,-0.006002973981902618,2.0110214471011205,0.4766666666666667,0.0,0.05,0.10177818527180282,287.16677404458267,0.33211321060590787,85.00370188517954,2.817319473587241,0.32091072249300545,32.11793388986351,37.21681949387113,1.0645239892847334,98.24118091883192,159.09660409650968,0.21380028533176262,0.6432093767852057,198.96421123545392,656.1148074362208,0.07407845586429306,0.8469002664035734,0.1707960889124734,0.23111952870452518,0.9104154726075226,0.7997656982223867,5.777378596302977,0.5162175091991396,5,False
suburban_018,suburban,193.00342131361788,1121.0361303587115,123.6465901548098,93.6901456146384,1.9778053925239414,0.31706258387883696,8447.111048215313,13663.537724714983,0.11029660553281152,0.06309854385361602,34.85024636543935,52.084707949655446,-0.010593267306910719,1.9975779778717304,0.465,0.0,0.03666666666666667,0.0945620278426699,172.3050047057035,0.3336026643450311,36.876389248833156,3.249294521774574,0.4114355001815938,31.798219881988345,38.49413112568758,0.963224240270934,98.0499029071736,157.02676347891673,0.2224298473004943,0.7246143732307012,193.00342131361788,242.37615377199225,0.11029660553281152,0.934459223584086,0.18882082010028395,0.2582153667063106,0.8256419826889159,0.7735451758368328,5.80837439423989,0.5051057189473795,5,False
suburban_019,suburban,270.59725147903737,1500.5309255249883,106.651414320961,85.9490790298894,1.798504154825973,0.43307508290412067,16729.6289589702,45129.31699102839,0.07107573821439825,0.14050920970110592,33.27153363140271,53.02299536096647,0.022629472543599483,2.5243117498868544,0.48833333333333334,0.0,0.041666666666666664,0.12724714876978152,106.82895038089265,0.2837433436562768,83.33240782138677,7.799882067870797,0.3697019175557681,40.009528559759914,52.45214821174352,1.1885942106826621,98.88693767666231,223.23082415523706,0.17691089110066238,0.7361328637264256,270.59725147903737,502.80598238484396,0.07107573821439825,0.8570122763132468,0.013512432877670594,0.15533403247188748,0.8502528318754785,0.7307844784225277,5.545255605233786,0.48219087003932265,5,False
suburban_020,suburban,295.2842436732767,1766.3612650844445,254.83226100200045,90.20241626774265,1.4863434094815429,0.860338855558537,7399.003015243376,21126.049571970358,0.14426953408100443,0.09797583732257353,35.891409100152416,53.630284976677665,-0.008000909997300137,1.5126601727509361,0.48,0.0,0.043333333333333335,0.08534388226658729,168.05636021298574,0.39798457859312103,81.0281397655364,2.3244542478369468,0.4074470744304147,34.62144385229135,46.551562189991074,0.9769342666442844,97.7921503096367,187.48467913958623,0.2655008697918283,0.9119147725817689,295.2842436732767,206.1439507890808,0.14426953408100443,0.935648317534314,0.2192856429191566,0.31395434026784774,0.920978734072424,0.8307450714453946,5.981901516692069,0.5380909887067002,5,False
suburban_021,suburban,212.1304103596168,1246.2270806894358,90.26790408045414,93.53899623900315,2.9882708260161364,0.6816987526226143,11332.853789608394,17291.53542647004,0.07243289208386022,0.06461003760996842,35.24889463731541,53.26556285339597,-0.004347513244165251,1.7862235494247658,0.49333333333333335,0.0,0.03666666666666667,0.09042781873978115,334.02882197136023,0.3589087459283217,42.45585333716395,7.056060612019244,0.190215424437156,40.131754009495694,46.87286038670719,1.4339384555389847,98.04896383722883,219.1297184538587,0.2371405897716303,0.5867892874705002,212.1304103596168,321.5003592553005,0.07243289208386022,0.9279889576296587,0.20538734997049232,0.24059026747639545,0.9047801764244024,0.8463222951968679,5.874815772885902,0.5196041498340811,5,False
suburban_022,suburban,253.90610192500355,1474.4465058286708,153.48380388236387,89.26344955169775,1.2706595213423615,0.4941260306549884,23718.74894495838,67853.28643412389,0.10409580759954064,0.10736550448302251,34.84232544196624,53.592050095719735,0.020726477853607192,1.9113765891129137,0.4633333333333333,0.0,0.051666666666666666,0.09743573531935888,87.97452592140114,0.3434801268030724,52.155964474684936,7.204086510707563,0.49196199380652417,34.870406602550176,40.707245826203206,0.7953427729267726,97.20406497548451,153.94941955786325,0.22173156891862514,0.862913846360222,253.90610192500355,680.7257528981686,0.10409580759954064,0.7960811946683559,0.15852384801352676,0.26769707808016047,0.9471665895775073,0.8454735708580543,5.807054240327707,0.524372503294536,5,False
suburban_023,suburban,261.4446991086198,1512.016728530083,77.40606428319036,91.40140885572919,2.097840431066472,0.55827212427469,11809.772149216828,19620.4790143147,0.051193886700284345,0.08598591144270817,34.699882621874856,51.27948717080179,0.0008037174479739425,1.9180474174989963,0.4683333333333333,0.0,0.06333333333333334,0.0993388157854358,1063.3857424029895,0.342694910988486,73.39000707208106,4.344348249726321,0.3189872146780859,40.176152348175236,52.71418701715358,1.283635869663013,97.01318004127397,230.52774370709733,0.23183146862703088,0.6731249559981562,261.4446991086198,340.3305984433994,0.051193886700284345,0.880264752753995,0.13566515817882122,0.21602408610692397,0.8415934772168097,0.7692282950140843,5.783313770312477,0.5277560169943059,5,False
suburban_024,suburban,223.23301970119786,1291.6586971187648,125.33734263169956,88.44688562535401,1.9993207106918556,1.1418195428769269,12080.081190616947,25500.28855314225,0.09703588562164071,0.1155311437464599,34.71687205184101,53.64839817795579,-0.02027935129093211,2.039982233860557,0.45666666666666667,0.0,0.07166666666666667,0.10349016004761528,95.86674922415826,0.3289492908417667,69.38292843932706,5.556300537639379,0.37690283816043113,35.83120239105782,50.15692297635785,1.2029346727347137,97.37681041843743,215.77102909562635,0.2114585640522377,0.7230118866018085,223.23301970119786,347.9499311645274,0.09703588562164071,0.92440233823877,0.15368955413848245,0.2368161098034512,0.8513234739141902,0.7529690992746743,5.786145341973501,0.520388571202355,5,False
suburban_025,suburban,290.8043614136104,1642.2141924040377,94.61535640014472,89.5525107911451,1.3250587507326808,0.42216067691425296,18884.871251064476,55892.40729727482,0.05761446906457939,0.10447489208854899,33.882865808913785,52.90516823887817,0.028210844845177333,1.9886802306979638,0.4666666666666667,0.0,0.065,0.1060181615891684,68.08020244667082,0.33459584927440167,45.63724917653154,2.884442744881121,0.44418388843985346,28.001277092468552,42.181226948159626,0.8411421641829968,98.3081066052521,162.40730975545176,0.2122865141112154,0.8001825346025939,290.8043614136104,557.3411061643521,0.05761446906457939,0.7941217775799867,0.10144502351957323,0.22090352103226274,0.8965884869463334,0.8029175015247797,5.64714430148563,0.5270365481969517,5,False
suburban_026,suburban,160.42522092750283,940.326213320309,63.99641096760475,85.26511592573276,1.3072670678594405,0.5592458893369505,15248.107968410088,42676.00953353543,0.06805759746294325,0.1473488407426724,35.168767400180116,53.05589243465101,-0.0033705423819381506,1.7705068987601444,0.47333333333333333,0.0,0.058333333333333334,0.08863991031402726,405.10004114752445,0.360944778894981,88.21794395393442,6.605338468394244,0.5781213655006091,31.752445794247357,37.02046558452222,0.7325894320482765,98.86809280533683,136.2476692797999,0.23896607737416387,0.7757584653858687,160.42522092750283,433.5572594185539,0.06805759746294325,0.8528514936528356,0.24599698379122698,0.3027498833519099,0.8430208220010564,0.718802681157266,5.861461233363352,0.5253287342941819,5,False
suburban_027,suburban,196.09545776306635,1147.5810881617347,160.10792807448954,85.6768172948615,2.781582855050951,0.42525699681266294,6970.752546886983,10653.853252912237,0.1395176255591092,0.14323182705138504,35.112932280613265,53.168474346420794,-0.016597028518995166,1.822831380836042,0.47833333333333333,0.0,0.05,0.0915340139338117,103.58745391975587,0.3542542451486524,74.68146414945289,7.3581093025670965,0.24758797122674348,35.281391545343816,50.19085089080898,1.438291874331465,97.59698025547509,231.58591155506392,0.23258514703941022,0.654211697604214,196.09545776306635,198.51814063945216,0.1395176255591092,0.7780280722962676,0.2302174181782246,0.26897279042777755,0.8359949351400733,0.7162538531742564,5.852155380102211,0.5335111028372639,5,False
suburban_028,suburban,191.25774325347612,1079.2032024949317,131.36058666597785,93.25091716506446,2.110230043855793,0.9945505042977285,7228.685216813804,11554.85660211093,0.12171986206344926,0.06749082834935538,33.855984624831144,54.3077024948333,-0.0053651659130495525,2.3805492460617854,0.4666666666666667,0.0,0.05,0.1171309141429523,373.99641715250493,0.2958099193984418,70.5142379800746,5.934636085534418,0.3866962479753653,36.70325858596325,51.63352430763892,1.2657394993095163,98.39467675744731,225.3722224153105,0.18411876053778684,0.7128913254450044,191.25774325347612,213.50646836730388,0.12171986206344926,0.8673739199037857,0.11696280196657058,0.21275594626894323,0.8756899896771553,0.8165889468966055,5.642664104138524,0.49753838316964955,5,False
suburban_029,suburban,240.23583790965225,1369.8726553938652,121.87715900185856,86.7981939101788,2.4158493147182014,0.8680347932877077,11185.781765393234,28275.27134736741,0.08896963491630658,0.132018060898212,34.21319651506066,53.41936764231312,-0.011028792976515725,2.2458074936861485,0.4683333333333333,0.0,0.045,0.10993168206649498,186.70264739535585,0.3080897440606792,30.54218990068213,2.6879541827744644,0.2765942991467074,32.598516398230416,39.16954316949595,1.1081456578053794,97.7874649344773,169.1647021418438,0.19665227774326371,0.6681218991148634,240.23583790965225,326.93393107943933,0.08896963491630658,0.9406232099430608,0.09735251330542306,0.19203588780622652,0.9474415447192559,0.822362149171013,5.702199419176776,0.48996355552051785,5,False
suburban_030,suburban,261.74686979210514,1444.4534392803846,154.64700568749632,93.13763904831362,2.8038725276872074,0.44962446424645175,18318.86106233565,48612.896748060535,0.1070625708101532,0.06862360951686386,33.11107652429971,53.006313722421005,0.023221705648563132,2.570187896747292,0.44666666666666666,0.0,0.058333333333333334,0.1256171479574583,106.11093760441926,0.2800973026968902,91.21365948241214,2.7833882472849183,0.1774786246704534,35.268118746965705,40.51956119757133,1.2515529822575888,97.50498456007129,183.6752565416008,0.1738357014410994,0.6481281461153061,261.74686979210514,553.2380625205467,0.1070625708101532,0.8031036229188853,0.021771039549508667,0.14268825295276644,0.852565090195012,0.7940589963577597,5.518512754049953,0.47386086245094833,5,False
suburban_031,suburban,240.86661253478562,1368.8018821218639,125.71525548310962,91.7270848452447,1.0948040891117787,0.6757600907954364,24136.735688532826,60213.30518192828,0.09184321360299215,0.082729151547553,34.096926951821104,53.59505929279236,-0.009585269907471623,2.2392632884599104,0.47,0.0,0.065,0.10722214049848273,211.54522350717994,0.3087121703143323,51.51723192418292,7.979658748945254,0.5401725696428586,40.08509598217939,47.23235821414161,0.8730883910163658,99.23045890284051,183.05787285294363,0.19582178985817011,0.8710540188512185,240.86661253478562,707.8651943455974,0.09184321360299215,0.7988724921254804,0.09905034698782635,0.23364101196293952,0.9450330716400579,0.866851287438898,5.682821158636851,0.505541187074958,5,False
suburban_032,suburban,167.6569190682912,967.3186944355665,62.82782568456963,93.96572472322926,2.9632605811202053,0.6821096529720694,14429.788006813027,42450.0049658363,0.0649504254343026,0.0603427527677074,34.61779089623679,52.83912200475431,0.017997876724473616,1.973727268505062,0.4583333333333333,0.0,0.056666666666666664,0.09735647471606604,103.89199262265183,0.3362783166402194,75.64735688726915,3.2618087418509805,0.23969096470766782,38.3412317720173,48.75269107814354,1.4640319958989323,97.63279092049113,228.02866701312183,0.21898888181851384,0.5709620136213568,167.6569190682912,416.8195258483625,0.0649504254343026,0.9452274257843727,0.19899698462806,0.23359059350110736,0.865149760549887,0.8129442424419839,5.769631816039465,0.5211537928665316,5,False
suburban_033,suburban,234.66467497010217,1283.8818538523462,68.9505510796497,89.27206833535317,2.5630961594409607,0.5170610039671086,7982.3136544648005,19085.08882340837,0.053704705902692426,0.10727931664646828,32.82680328471053,53.82891507193048,0.014707969727947568,2.623954680134876,0.4766666666666667,0.0,0.05,0.13323454072918056,167.0460744182836,0.27594164062856935,86.50311750088251,4.295549910673088,0.25271609314170573,29.18601572804994,37.079236584798295,1.1105135795282541,97.24328843318477,161.65810611281069,0.16759890356767249,0.614037240774618,234.66467497010217,243.15710634779344,0.053704705902692426,0.8722655340621673,0.015321969516255928,0.13200062986467714,0.834421135302276,0.7449050061116776,5.4711338807850876,0.4724258018392463,5,False
suburban_034,suburban,243.8816404775552,1433.5027931490627,161.00826371811283,94.61070726358868,2.883479849440063,1.0916839680642187,20121.067061223865,34267.98313692065,0.1123179893123383,0.05389292736411322,35.26717608612256,51.893851778604,-0.003114872068755575,1.737367087651723,0.4766666666666667,0.0,0.06333333333333334,0.08628315190952698,422.2165497789437,0.36531454057112217,46.33589321318183,1.0939455598716916,0.17942238963443213,38.96250810241427,52.60143439284539,1.5170726426889267,98.95609796879602,245.67676895302822,0.24798638152844016,0.6440922352180362,243.8816404775552,570.5162357160049,0.1123179893123383,0.7522715031878249,0.20331074890519044,0.2508048963867215,0.958046363283216,0.9064144402153409,5.877862681020427,0.5233245612822609,5,False
suburban_035,suburban,258.02873688212003,1489.0427797831446,143.85862856434596,88.83856430833887,2.7959445314062163,0.9814229446676515,19783.121929707257,58940.89111415687,0.096611416344855,0.11161435691661126,34.62504520486983,52.1551504850712,-0.014992029659486032,2.009996307327522,0.47333333333333333,0.0,0.058333333333333334,0.10114128761735058,125.68737990898157,0.3322263211970075,87.13935019345422,5.8539293674992345,0.18278235683663668,33.04603908045561,46.75049258593856,1.3737932111406361,99.40233168827812,214.67135355781713,0.21946710844232953,0.6416325662618476,258.02873688212003,571.3364553375258,0.096611416344855,0.7912684245351631,0.133462610776362,0.20840407971818672,0.9475570647186644,0.8417960922982989,5.770840867478304,0.5178736591379203,5,False
suburban_036,suburban,193.72401441239634,1131.6463310234801,105.8575248164837,94.13303959124795,1.0440303578802508,0.9318417875950817,23446.05483227111,60935.53703933971,0.09354285731469401,0.05866960408752053,35.049232315033,53.01473250613289,-0.021856851212367665,1.7401973357380982,0.4666666666666667,0.0,0.07166666666666667,0.09373686960645275,76.13460487490468,0.3649372207460528,88.40550875185156,3.5634635588094516,0.5974699140115535,38.651126026396774,45.739572923835894,0.8280005658407932,98.9646407911306,174.57847177678448,0.23935898861033292,0.862255599409789,193.72401441239634,668.9272305397852,0.09354285731469401,0.7504299202161167,0.2347303792374913,0.3132893474244526,0.8393846324757691,0.7901382684112669,5.841538719172167,0.5365249508765745,5,False
suburban_037,suburban,179.77477367264405,1008.4993204712945,148.6441286075034,88.96301102763027,1.039657400879996,0.41828237938179613,24693.447114620267,55160.01731790079,0.14739125569939207,0.11036988972369732,33.65875978709985,52.72375077971089,0.01994927494440559,2.290156673249434,0.45666666666666667,0.0,0.06,0.11526926287050598,109.31913774233078,0.3039368939875976,32.88802649596478,4.299413712509489,0.6122937461513568,32.289200776312015,44.60563847439836,0.804009989751966,97.51467405570142,168.82134038959174,0.19286344341726105,0.9038857179076534,179.77477367264405,733.6192317119289,0.14739125569939207,0.9077904167541295,0.15135496180544775,0.2715901206647993,0.8508264316556,0.7569208122197647,5.609793297849974,0.487708456888028,5,False
suburban_038,suburban,188.3618065716823,1070.729038595397,150.84922155888972,88.25410728881593,1.4190555542869314,0.648306743909622,9827.702048423613,23753.537423667567,0.14088445838016878,0.1174589271118407,34.10656517104249,52.74169948893766,0.023301370806675385,2.1625752265791145,0.47333333333333333,0.0,0.056666666666666664,0.1091387176304668,88.98984521420796,0.31619801217556404,42.32194646107577,6.716515543013209,0.5278270825709315,32.036761520018146,38.31565798970383,0.7920298260801559,97.4365329686885,144.95940103425778,0.20298077892721852,0.8336589976497614,188.3618065716823,288.13848186288556,0.14088445838016878,0.9144673286255895,0.16847893726946597,0.26781916189163185,0.8541033983673206,0.7537813295525182,5.684427528507082,0.5068201967633545,5,False
suburban_039,suburban,183.51385462028466,1065.1417047255295,121.52986245089636,94.24773046236744,1.367000916314806,0.49059349524741697,19849.462315375633,53858.97796980927,0.11409725843469275,0.057522695376325594,34.82489233075466,52.641699956844505,0.013661275851797529,1.8082487432601206,0.4633333333333333,0.0,0.06166666666666667,0.09167113154134458,123.33501951253596,0.35609381198870976,44.20370682096134,1.2110668647122587,0.5430859621167541,40.62210212505614,53.00239427471389,1.0701481603887197,98.6687179321102,217.35198969986556,0.23443190431325275,0.8169010024126484,183.51385462028466,569.9627773168822,0.11409725843469275,0.7506266462632923,0.2349440379131702,0.3043466232304318,0.8201935082638173,0.773013766938318,5.804148721792443,0.5315412427975414,5,False
suburban_040,suburban,291.89062015890823,1665.3666983008407,141.8071125969275,94.04563792840759,1.0196428584089736,0.6059282664759675,16233.254235731332,29242.374948779936,0.08515063234480409,0.05954362071592412,34.232686834421706,51.42056011454948,0.01975315689723588,2.044315133076605,0.4666666666666667,0.0,0.058333333333333334,0.09915573856423356,98.50622453246561,0.32848110536749636,36.66392658706613,3.031851943308814,0.504180808159297,35.64753180855915,49.53909560191474,0.8966747695609869,97.09716417967644,193.08833517775315,0.21727299140742995,0.9014973042883824,291.89062015890823,474.1894822560836,0.08515063234480409,0.9261546525169903,0.09776419796893905,0.23895797963903992,0.8746641465778748,0.8225834763802244,5.70544780573695,0.50638339856768,5,False
suburban_041,suburban,270.10162328257786,1475.7099376243382,80.19129568459071,92.92565515200467,1.6457634434701292,0.813812352435624,15702.51982286096,31964.881498285824,0.054340788321109855,0.0707434484799534,32.78121589251903,52.01798679338242,0.022539513360283068,2.62006970265552,0.485,0.0,0.03166666666666667,0.12766347893473945,111.3051770677732,0.27623777499821206,37.93486636797339,1.938435003156395,0.4007456880233964,35.55982024280465,44.01933257328706,0.97411568450678,97.22360658509939,178.0119317358379,0.17300511197197696,0.736572092574109,270.10162328257786,478.9950708135111,0.054340788321109855,0.8411840110092575,-0.01028792149670445,0.14114166561679917,0.9168247366219974,0.8519653931016323,5.463535982086505,0.46134259923454835,5,False
suburban_042,suburban,240.2753385200907,1369.6012283250766,155.17912342463876,90.79184424119491,1.5044277492049283,0.9733343194501352,16472.595140451667,31346.790822056213,0.1133023298409871,0.09208155758805092,34.200794058035804,52.42658949268443,0.03323791539357019,2.0309389595175826,0.48333333333333334,0.0,0.04666666666666667,0.10285438872984119,59.318417496264644,0.3299307618386232,39.04815968651081,7.853967157197746,0.45883911163892366,31.94697733937987,43.904209919735834,0.9294125231561952,98.37857002364171,174.60960458277773,0.21289759344505255,0.8226766362304853,240.2753385200907,481.6295634228985,0.1133023298409871,0.8922653951751977,0.14759640315871156,0.253093169141324,0.9351918144182138,0.8490778955029892,5.700132343005967,0.5052992126076333,5,False
suburban_043,suburban,241.7401659889391,1374.0177663013228,111.43635750624307,89.21324773136335,2.432165478162609,0.8380848650159649,15504.87228830469,24959.70549750361,0.08110250037284064,0.10786752268636646,34.10317256994499,54.37164025979562,0.03080647491080077,2.092940163681342,0.4716666666666667,0.0,0.056666666666666664,0.10593883617314612,65.80233017179235,0.3233169563842321,75.96815005338951,6.454788590577824,0.2718267383785391,29.701210843132078,41.57022195311421,1.161054082511067,98.22286575191694,181.49441932882326,0.20079206496414653,0.6586856772977098,241.7401659889391,454.6327067899217,0.08110250037284064,0.9459006904638123,0.12443759288387948,0.20639969118986967,0.9014092948102761,0.804176507252627,5.683862094990832,0.5073764559550902,5,False
suburban_044,suburban,271.25041273966195,1511.4974034216557,161.905207880024,94.90517981266092,2.919733912323587,0.42332239313044734,11260.522508943912,20603.63132164628,0.10711569890746227,0.050948201873390775,33.43399307279239,52.42776332691319,-0.007425823563397138,2.3694072394001773,0.47333333333333333,0.0,0.06,0.11492853748814225,281.2077919235323,0.29678810809999334,56.72583493807692,6.343598416620745,0.1448028047956207,30.067125117746635,44.16838105372318,1.3592877947715396,97.08037499398056,204.23658351508763,0.18885014669238087,0.6409555836698363,271.25041273966195,336.7885402107986,0.10711569890746227,0.8824877612777575,0.05481545223745675,0.16108038807644132,0.9317019719570293,0.8842334318039262,5.572332178798732,0.4949136842520323,5,False
suburban_045,suburban,219.02382636015895,1272.2794211300486,123.49841261863126,92.14215338760141,2.351843252532768,0.5362181598344268,24623.473641580724,65394.366713110154,0.09706854759970218,0.07857846612398589,34.85317854975105,52.15321588461549,0.019667763774903382,1.7775026384703159,0.4533333333333333,0.0,0.06666666666666667,0.08990161180799211,86.0036266056377,0.3600356615865326,89.6740588580386,4.3805479292834315,0.31060752313328743,33.83155732799832,48.40189741665916,1.2735909240930137,98.18037708895848,214.04635213395116,0.23891442596031368,0.6768321079320396,219.02382636015895,706.471208507555,0.09706854759970218,0.8407585357949012,0.20935216681572827,0.2609777216758449,0.902930812127419,0.8319798938943616,5.808863091625176,0.5265779023898333,5,False
suburban_046,suburban,224.72354787081576,1299.1524505734037,187.97239698899833,85.18751202774469,1.4591359770551753,0.7152565660901924,22326.722725054267,39608.884603352715,0.14468837142066127,0.14812487972255317,34.68668404933423,52.66209983925082,-0.002870832661766712,1.8927647647511425,0.4533333333333333,0.0,0.07666666666666666,0.09641409386335063,488.9812942436146,0.34569005132570035,45.55370505002156,1.896154717651188,0.4834492567181492,40.43525246790476,50.79275325047373,1.0535958581260272,98.43761456946494,208.14648579347215,0.22746820756084735,0.8589625488466847,224.72354787081576,643.6498525903401,0.14468837142066127,0.8696356295458358,0.19631089757285808,0.2895790483130518,0.8810011110193591,0.7505029274141809,5.781114008222372,0.5297602467463001,5,False
suburban_047,suburban,235.19272647239507,1314.9681884623908,121.96558612324863,90.19143948401059,1.5262047591476244,0.9063507601280802,9438.745313366886,25542.406922640886,0.09275166839906299,0.09808560515989417,33.546144258421116,52.12326853914983,-0.0079610881404344,2.3402917363061175,0.475,0.0,0.06333333333333334,0.11167143732536457,261.1615575731486,0.29937504833211254,39.9738313725816,7.763663121830906,0.4595663216980801,30.607920747633692,36.088833759201684,0.7796381029283209,97.86100248247806,135.96826397896092,0.19221741162716446,0.7905120203620647,235.19272647239507,281.3576392869131,0.09275166839906299,0.8135733868499767,0.08337260840419909,0.2081259691149324,0.9036678574854635,0.8150310488204568,5.5910240430701865,0.5021273412955496,5,False
suburban_048,suburban,208.32853655682354,1185.8362022163687,163.45511312405327,92.96222446052131,1.6341164090120561,0.8107493004289319,16599.379767071463,33475.87323113741,0.137839420806288,0.07037775539478686,34.15286897749376,52.24543341206841,-0.013187118064254063,2.2127656820439907,0.4683333333333333,0.0,0.056666666666666664,0.10781112458450129,155.97006185627558,0.31125830482719513,44.904536621246834,4.579929238018432,0.46484818164076525,35.288355599895574,46.57174808424898,1.0216698843885963,98.09125023695478,190.54106860148602,0.2026379797115693,0.8081402959072823,208.32853655682354,486.01755127683754,0.137839420806288,0.8507102761279113,0.1425522874154706,0.24715943163073884,0.8481202887933299,0.788431486563277,5.6921448295822925,0.5044553729208314,5,False
